,state,county,area_sqmi,epl_pov,epl_unemp,epl_pci,epl_nohsdp,spl_theme1,rpl_theme1,epl_age65,epl_age17,epl_disabl,epl_sngpnt,spl_theme2,rpl_theme2,epl_minrty,epl_limeng,spl_theme3,rpl_theme3,epl_munit,epl_mobile,epl_crowd,epl_noveh,epl_groupq,spl_theme4,rpl_theme4,spl_themes,rpl_themes,f_pov,f_unemp,f_pci,f_nohsdp,f_theme1,f_age65,f_age17,f_disabl,f_sngpnt,f_theme2,f_minrty,f_limeng,f_theme3,f_munit,f_mobile,f_crowd,f_noveh,f_groupq,f_theme4,f_total
2301,PENNSYLVANIA,Susquehanna,823.4955217,0.3309,0.6032,0.2755,0.4088,1.6184,0.3927,0.829,0.1344,0.6256,0.3792,1.9682,0.4604,0.0497,0.297,0.3467,0.1449,0.32,0.5103,0.2964,0.4677,0.0936,1.688,0.1519,5.6213,0.2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,PENNSYLVANIA,Tioga,1133.7725592,0.4583,0.5669,0.5172,0.3626,1.905,0.4806,0.7456,0.2089,0.6488,0.3247,1.928,0.4269,0.0554,0.0707,0.1261,0.0382,0.5333,0.7186,0.1223,0.6043,0.4126,2.3911,0.4295,6.3502,0.3153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,PENNSYLVANIA,Union,315.9563242,0.2659,0.2054,0.5484,0.5829,1.6026,0.3869,0.4091,0.0786,0.241,0.2069,0.9356,0.0357,0.4919,0.4187,0.9106,0.4559,0.6332,0.3311,0.4457,0.8147,0.9854,3.2101,0.8535,6.6589,0.3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2304,PENNSYLVANIA,Venango,674.2837702,0.428,0.7092,0.5325,0.3626,2.0323,0.5229,0.7666,0.2089,0.7714,0.5053,2.2522,0.6975,0.0707,0.1477,0.2184,0.0809,0.5081,0.5228,0.1888,0.7224,0.5619,2.504,0.4912,7.0069,0.4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,PENNSYLVANIA,Warren,884.138169,0.3573,0.449,0.401,0.1522,1.3595,0.3108,0.8055,0.1773,0.6358,0.2961,1.9147,0.418,0.0296,0.297,0.3266,0.1309,0.4801,0.489,0.078,0.6199,0.4126,2.0796,0.2853,5.6804,0.2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,PENNSYLVANIA,Washington,856.9883918,0.1449,0.4303,0.1057,0.1283,0.8092,0.1433,0.6492,0.1936,0.4142,0.2385,1.4955,0.164,0.2633,0.227,0.4903,0.2267,0.7138,0.2722,0.155,0.7498,0.6059,2.4967,0.4868,5.2917,0.1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,PENNSYLVANIA,Wayne,725.5816105,0.2854,0.5854,0.4768,0.3626,1.7102,0.4204,0.8583,0.0538,0.6982,0.1487,1.759,0.3025,0.3206,0.297,0.6176,0.2923,0.1754,0.3311,0.155,0.389,0.8902,1.9407,0.2318,6.0275,0.2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,PENNSYLVANIA,Westmoreland,1028.0397173,0.1854,0.3121,0.1414,0.071,0.7099,0.1127,0.8004,0.113,0.4804,0.2069,1.6007,0.2162,0.1904,0.227,0.4174,0.1859,0.6991,0.2722,0.0567,0.7338,0.5619,2.3237,0.3967,5.0517,0.1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,PENNSYLVANIA,Wyoming,397.3051499,0.2175,0.5481,0.322,0.1283,1.2159,0.2697,0.6578,0.2089,0.3091,0.5053,1.6811,0.2576,0.0809,0.0707,0.1516,0.0458,0.1958,0.5384,0.1223,0.2846,0.625,1.7661,0.1748,4.8147,0.1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,PENNSYLVANIA,York,904.2056525,0.1854,0.4166,0.1946,0.3935,1.1901,0.2627,0.3566,0.4906,0.3091,0.6399,1.7962,0.3298,0.5014,0.6718,1.1732,0.6116,0.7065,0.242,0.3359,0.5142,0.4995,2.2981,0.3862,6.4576,0.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,RHODE ISLAND,Bristol,24.1366573,0.0672,0.1822,0.0226,0.3384,0.6104,0.0873,0.6113,0.1506,0.1038,0.2069,1.0726,0.0528,0.2633,0.6558,0.9191,0.4642,0.7822,0.0,0.0322,0.6043,0.8962,2.3149,0.391,4.917,0.1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,RHODE ISLAND,Kent,168.5579374,0.0809,0.4876,0.0576,0.2232,0.8493,0.1538,0.5021,0.1439,0.51,0.2385,1.3945,0.1261,0.3734,0.6087,0.9821,0.5008,0.9363,0.0608,0.2964,0.5294,0.1165,1.9394,0.2311,5.1653,0.1519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2313,RHODE ISLAND,Newport,102.4374483,0.1115,0.3487,0.0153,0.0898,0.5653,0.0736,0.7545,0.0675,0.241,0.2537,1.3167,0.0996,0.453,0.5492,1.0022,0.5129,0.8255,0.0831,0.0981,0.7001,0.7905,2.4973,0.4874,5.3815,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,RHODE ISLAND,Providence,409.4857742,0.5962,0.7092,0.2382,0.666,2.2096,0.5768,0.1917,0.2967,0.3314,0.8873,1.7071,0.27,0.788,0.9456,1.7336,0.9169,0.9395,0.0137,0.6049,0.9618,0.7635,3.2834,0.8832,8.9337,0.7592,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,3
2315,RHODE ISLAND,Washington,329.2783586,0.1497,0.6032,0.0338,0.0659,0.8526,0.1545,0.6323,0.0579,0.1369,0.1487,0.9758,0.0398,0.3095,0.4187,0.7282,0.3518,0.723,0.079,0.1223,0.2846,0.8227,2.0316,0.2687,4.5882,0.0889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,SOUTH CAROLINA,Abbeville,491.4266997,0.8643,0.7971,0.8484,0.8405,3.3503,0.8943,0.7249,0.3091,0.8462,0.6065,2.4867,0.8395,0.7046,0.297,1.0016,0.5116,0.1512,0.9109,0.1223,0.9303,0.7262,2.8409,0.6835,9.6795,0.8564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
2317,SOUTH CAROLINA,Aiken,1070.6085157,0.5889,0.815,0.4054,0.5339,2.3432,0.6185,0.5215,0.4502,0.32,0.7584,2.0501,0.5314,0.7291,0.7052,1.4343,0.7701,0.4947,0.7816,0.3703,0.5294,0.3792,2.5552,0.5199,8.3828,0.6666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,SOUTH CAROLINA,Allendale,408.0904487,0.9443,0.9924,0.9917,0.9089,3.8373,0.9841,0.5352,0.1344,0.9401,0.9172,2.5269,0.859,0.9803,0.297,1.2773,0.6746,0.6332,0.9592,0.5498,0.9914,0.9589,4.0925,0.9978,11.734,0.993,1,1,1,1,4,0,0,1,1,2,1,0,1,0,1,0,1,1,3,10
2319,SOUTH CAROLINA,Anderson,713.8514607,0.5287,0.5481,0.5347,0.6804,2.2919,0.6003,0.4422,0.6049,0.561,0.6702,2.2783,0.7154,0.5979,0.5113,1.1092,0.575,0.6476,0.71,0.5498,0.7224,0.2582,2.888,0.7049,8.5674,0.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,SOUTH CAROLINA,Bamberg,393.3665504,0.9315,0.5481,0.9382,0.767,3.1848,0.8576,0.7109,0.2471,0.8564,0.9663,2.7807,0.9443,0.9456,0.0707,1.0163,0.5189,0.4677,0.9424,0.6313,0.8348,0.8902,3.7664,0.986,10.7482,0.9516,1,0,1,0,2,0,0,0,1,1,1,0,1,0,1,0,0,0,1,5
2321,SOUTH CAROLINA,Barnwell,548.3787196,0.9363,0.8341,0.9175,0.8064,3.4943,0.9299,0.3989,0.774,0.9456,0.9172,3.0357,0.9863,0.8768,0.5113,1.3881,0.7459,0.7138,0.9659,0.7065,0.9618,0.3457,3.6937,0.9758,11.6118,0.9904,1,0,1,0,2,0,0,1,1,2,0,0,0,0,1,0,1,0,2,6
2322,SOUTH CAROLINA,Beaufort,576.1749609,0.2551,0.5669,0.0717,0.1283,1.022,0.2089,0.9351,0.1598,0.2923,0.2792,1.6664,0.249,0.717,0.7966,1.5136,0.8128,0.9363,0.4206,0.3703,0.3012,0.6686,2.697,0.6059,6.899,0.4006,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2
2323,SOUTH CAROLINA,Berkeley,1103.6065621,0.3245,0.449,0.3545,0.433,1.561,0.3704,0.1035,0.7529,0.3629,0.7469,1.9662,0.4591,0.7596,0.7052,1.4648,0.7902,0.7851,0.7287,0.3703,0.242,0.4126,2.5387,0.5107,7.5307,0.5146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,SOUTH CAROLINA,Calhoun,381.1518805,0.7236,0.6545,0.5229,0.6189,2.5199,0.6729,0.8004,0.1936,0.6746,0.1706,1.8392,0.3617,0.8571,0.227,1.0841,0.56,0.0388,0.9513,0.3359,0.8284,0.2184,2.3728,0.4241,7.816,0.5627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2325,SOUTH CAROLINA,Charleston,917.9185392,0.4936,0.3121,0.0599,0.2305,1.0961,0.2318,0.242,0.2089,0.0996,0.4126,0.9631,0.0385,0.7558,0.631,1.3868,0.745,0.9271,0.3174,0.3359,0.6565,0.6686,2.9055,0.7122,6.3515,0.3156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2326,SOUTH CAROLINA,Cherokee,393.3347631,0.8057,0.5669,0.8347,0.8612,3.0685,0.8229,0.2891,0.6406,0.6746,0.2961,1.9004,0.4059,0.6571,0.4642,1.1213,0.5842,0.298,0.9207,0.078,0.8685,0.3018,2.467,0.4725,8.5572,0.6978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2327,SOUTH CAROLINA,Chester,580.6562163,0.8252,0.7583,0.8468,0.7692,3.1995,0.8611,0.4715,0.5715,0.7638,0.433,2.2398,0.6893,0.8112,0.227,1.0382,0.531,0.1512,0.7695,0.518,0.8026,0.0436,2.2849,0.3805,8.7624,0.7363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,SOUTH CAROLINA,Chesterfield,798.9541767,0.8643,0.9175,0.8764,0.9344,3.5926,0.95,0.4091,0.5151,0.6845,0.8077,2.4164,0.8039,0.7966,0.6718,1.4684,0.7924,0.0551,0.972,0.8962,0.9023,0.4126,3.2382,0.866,10.7156,0.9487,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4
2329,SOUTH CAROLINA,Clarendon,606.959888,0.8847,0.9672,0.8596,0.8542,3.5657,0.9439,0.8138,0.1996,0.9564,0.6972,2.667,0.9124,0.8895,0.4642,1.3537,0.7208,0.1754,0.9889,0.7249,0.9198,0.7905,3.5995,0.9615,11.1859,0.9793,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,2,4
2330,SOUTH CAROLINA,Colleton,1056.4797443,0.828,0.901,0.858,0.5661,3.1531,0.8484,0.6113,0.5304,0.3314,0.8548,2.3279,0.7494,0.8341,0.4642,1.2983,0.6902,0.32,0.9825,0.3359,0.3715,0.4126,2.4225,0.4473,9.2018,0.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2331,SOUTH CAROLINA,Darlington,560.6363848,0.8596,0.965,0.8261,0.7743,3.425,0.9118,0.4616,0.545,0.7638,0.7584,2.5288,0.8602,0.8488,0.4187,1.2675,0.6676,0.3582,0.9312,0.4817,0.9198,0.4728,3.1637,0.8341,10.385,0.9268,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3
2332,SOUTH CAROLINA,Dillon,405.0648472,0.9854,0.8803,0.9812,0.9526,3.7995,0.9774,0.2572,0.8714,0.7281,0.8873,2.744,0.9379,0.8981,0.5113,1.4094,0.7564,0.1188,0.9637,0.7622,0.9475,0.2582,3.0504,0.7851,11.0033,0.9682,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5
2333,SOUTH CAROLINA,Dorchester,568.5936701,0.3245,0.5481,0.3299,0.3384,1.5409,0.3634,0.1079,0.8188,0.2257,0.7584,1.9108,0.4155,0.7542,0.5791,1.3333,0.7103,0.8157,0.588,0.3703,0.2114,0.2184,2.2038,0.3378,6.9888,0.4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,SOUTH CAROLINA,Edgefield,500.7602407,0.5471,0.6831,0.5621,0.7622,2.5545,0.6825,0.4715,0.107,0.6256,0.8752,2.0793,0.5578,0.8341,0.8039,1.638,0.8739,0.298,0.8714,0.5498,0.6829,0.936,3.3381,0.9013,9.6099,0.8484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2335,SOUTH CAROLINA,Fairfield,686.2778567,0.8729,0.8232,0.7662,0.7587,3.221,0.8666,0.6578,0.1936,0.802,0.2305,1.8839,0.3957,0.9389,0.3582,1.2971,0.6899,0.1512,0.8606,0.3359,0.7498,0.3457,2.4432,0.4581,8.8452,0.7484,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2336,SOUTH CAROLINA,Florence,800.5100318,0.7494,0.815,0.5771,0.6753,2.8168,0.7551,0.2811,0.7262,0.5365,0.9172,2.461,0.8297,0.8688,0.4642,1.333,0.71,0.6743,0.767,0.6313,0.8348,0.5619,3.4693,0.9344,10.0801,0.8987,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2337,SOUTH CAROLINA,Georgetown,813.8848978,0.7178,0.8675,0.2573,0.5438,2.3864,0.6331,0.9433,0.1439,0.5686,0.5597,2.2155,0.6689,0.7606,0.5492,1.3098,0.696,0.6743,0.7122,0.1888,0.7867,0.1525,2.5145,0.4982,8.4262,0.6771,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2338,SOUTH CAROLINA,Greenville,785.0620124,0.336,0.3634,0.2217,0.5056,1.4267,0.3309,0.2114,0.6291,0.2162,0.49,1.5467,0.1897,0.7065,0.8274,1.5339,0.8239,0.8892,0.425,0.518,0.5441,0.5619,2.9382,0.7326,7.4455,0.5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,SOUTH CAROLINA,Greenwood,454.7247764,0.8643,0.8541,0.665,0.7147,3.0981,0.8315,0.4616,0.5915,0.5686,0.9554,2.5771,0.879,0.8032,0.7491,1.5523,0.8329,0.5788,0.5568,0.6049,0.8201,0.7103,3.2709,0.8787,10.4984,0.9344,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2340,SOUTH CAROLINA,Hampton,559.9744287,0.7366,0.9347,0.9685,0.7622,3.402,0.9073,0.4527,0.4323,0.2923,0.4518,1.6291,0.2305,0.9226,0.6087,1.5313,0.8227,0.1512,0.9825,0.0229,0.6425,0.8704,2.6695,0.5903,9.2319,0.8032,0,1,1,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,4
2341,SOUTH CAROLINA,Horry,1133.6814519,0.6111,0.6545,0.451,0.3626,2.0792,0.536,0.829,0.1188,0.6074,0.5053,2.0605,0.5406,0.603,0.6905,1.2935,0.6864,0.9854,0.6355,0.4457,0.32,0.2582,2.6448,0.5734,8.078,0.6102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2342,SOUTH CAROLINA,Jasper,655.1615011,0.7968,0.901,0.7761,0.7924,3.2663,0.8755,0.3989,0.3419,0.4906,0.9137,2.1451,0.6116,0.9172,0.9239,1.8411,0.9519,0.6571,0.9389,0.8456,0.5002,0.4728,3.4146,0.9226,10.6671,0.9449,0,1,0,0,1,0,0,0,1,1,1,1,2,0,1,0,0,0,1,5
2343,SOUTH CAROLINA,Kershaw,726.4710173,0.6111,0.6831,0.6411,0.5772,2.5125,0.6691,0.4527,0.6291,0.581,0.7316,2.3944,0.7921,0.7026,0.4187,1.1213,0.5842,0.1754,0.8774,0.1223,0.1458,0.0541,1.375,0.071,7.4032,0.4959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,SOUTH CAROLINA,Lancaster,549.0680576,0.4799,0.6968,0.2914,0.5829,2.051,0.5277,0.695,0.4323,0.3314,0.5412,1.9999,0.4846,0.6915,0.6087,1.3002,0.6912,0.2798,0.5425,0.4817,0.32,0.5409,2.1649,0.3216,7.516,0.5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,SOUTH CAROLINA,Laurens,713.7569831,0.7841,0.8611,0.8162,0.8313,3.2927,0.8809,0.4527,0.4502,0.8208,0.7469,2.4706,0.8338,0.7131,0.5492,1.2623,0.6648,0.298,0.9452,0.6049,0.6829,0.7195,3.2505,0.8704,10.2761,0.9172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2346,SOUTH CAROLINA,Lee,410.1840995,0.9191,0.8675,0.9678,0.8844,3.6388,0.9586,0.432,0.2642,0.8816,0.3792,1.957,0.4521,0.9605,0.0707,1.0312,0.5266,0.3391,0.9685,0.5498,0.9198,0.9191,3.6963,0.9771,10.3233,0.921,1,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0,1,1,3,6
2347,SOUTH CAROLINA,Lexington,698.9898801,0.3573,0.5344,0.2408,0.3792,1.5117,0.3545,0.2114,0.6406,0.3018,0.653,1.8068,0.3365,0.632,0.7052,1.3372,0.7119,0.7065,0.7485,0.4817,0.3381,0.185,2.4598,0.4693,7.1155,0.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,SOUTH CAROLINA,Marion,489.2578802,0.9048,0.9389,0.907,0.8211,3.5718,0.9452,0.5215,0.6176,0.7125,0.9172,2.7688,0.9424,0.936,0.631,1.567,0.8408,0.0551,0.9532,0.518,0.9573,0.0341,2.5177,0.5014,10.4253,0.9293,1,1,1,0,3,0,0,0,1,1,1,0,1,0,1,0,1,0,2,7
2349,SOUTH CAROLINA,Marlboro,479.8735294,0.9331,0.9761,0.9748,0.9386,3.8226,0.9812,0.3566,0.255,0.8886,0.9357,2.4359,0.8157,0.9328,0.5113,1.4441,0.7765,0.1754,0.9128,0.7622,0.9682,0.9401,3.7587,0.9847,11.4613,0.9869,1,1,1,1,4,0,0,0,1,1,1,0,1,0,1,0,1,1,3,9
2350,SOUTH CAROLINA,McCormick,359.1289533,0.7494,0.9768,0.6303,0.8001,3.1566,0.85,0.992,0.0029,0.9089,0.2537,2.1575,0.623,0.8797,0.0,0.8797,0.44,0.0388,0.8736,0.078,0.6323,0.9589,2.5816,0.54,8.7754,0.7373,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,1,4
2351,SOUTH CAROLINA,Newberry,630.0400316,0.7366,0.7583,0.7111,0.8112,3.0172,0.8092,0.5635,0.4756,0.425,0.8809,2.345,0.7609,0.8023,0.774,1.5763,0.8456,0.4801,0.9045,0.6313,0.7224,0.6819,3.4202,0.9236,10.3587,0.9232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2352,SOUTH CAROLINA,Oconee,626.4439672,0.7178,0.6545,0.3659,0.7071,2.4453,0.6516,0.8373,0.2353,0.8863,0.433,2.3919,0.7915,0.4826,0.6718,1.1544,0.6008,0.624,0.8185,0.518,0.5906,0.185,2.7361,0.6278,8.7277,0.7293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,SOUTH CAROLINA,Orangeburg,1106.3375299,0.9048,0.9121,0.907,0.624,3.3479,0.8939,0.5352,0.4756,0.561,0.8077,2.3795,0.7848,0.9554,0.4187,1.3741,0.7351,0.2579,0.9535,0.4817,0.8529,0.6915,3.2375,0.865,10.339,0.9229,1,1,1,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,1,5
2354,SOUTH CAROLINA,Pickens,496.9156674,0.6815,0.5481,0.6013,0.6616,2.4925,0.6611,0.2811,0.1598,0.4352,0.3961,1.2722,0.0853,0.4511,0.4187,0.8698,0.4339,0.8313,0.7348,0.4056,0.6043,0.8173,3.3933,0.9175,8.0278,0.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,SOUTH CAROLINA,Richland,757.3173571,0.6032,0.7092,0.3045,0.2607,1.8776,0.4729,0.0602,0.3862,0.2725,0.9137,1.6326,0.2318,0.9144,0.631,1.5454,0.8284,0.9351,0.2569,0.3703,0.6829,0.8883,3.1335,0.8211,8.1891,0.6309,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,3
2356,SOUTH CAROLINA,Saluda,452.8973537,0.5962,0.5854,0.7892,0.8714,2.8422,0.7615,0.5718,0.4502,0.3983,0.7316,2.1519,0.6173,0.8204,0.9427,1.7631,0.9265,0.0271,0.9424,0.4817,0.5441,0.4126,2.4079,0.4368,9.1651,0.7949,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2
2357,SOUTH CAROLINA,Spartanburg,807.743898,0.5006,0.5344,0.5143,0.6422,2.1915,0.5713,0.2665,0.6291,0.4629,0.7316,2.0901,0.5651,0.7077,0.7491,1.4568,0.7851,0.7348,0.6256,0.6622,0.5906,0.5944,3.2076,0.8513,8.946,0.7618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,SOUTH CAROLINA,Sumter,665.0750854,0.8016,0.9516,0.785,0.7186,3.2568,0.8748,0.2502,0.766,0.7978,0.9172,2.7312,0.9335,0.8997,0.5791,1.4788,0.7966,0.624,0.8669,0.6864,0.8529,0.5769,3.6071,0.9624,11.0739,0.9732,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
2359,SOUTH CAROLINA,Union,514.1706867,0.8427,0.7895,0.7774,0.7966,3.2062,0.8631,0.6323,0.3747,0.8364,0.922,2.7654,0.9417,0.7494,0.1477,0.8971,0.4479,0.2416,0.8475,0.4817,0.9023,0.4448,2.9179,0.7205,9.7866,0.8678,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2
2360,SOUTH CAROLINA,Williamsburg,934.1651202,0.921,0.7726,0.9484,0.8255,3.4675,0.922,0.6113,0.3629,0.8169,0.8548,2.6459,0.9061,0.9628,0.297,1.2598,0.6622,0.1958,0.9892,0.7065,0.9557,0.8173,3.6645,0.9717,11.0377,0.9704,1,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,2,5
2361,SOUTH CAROLINA,York,680.6724348,0.2803,0.5854,0.1656,0.3792,1.4105,0.3255,0.1366,0.7854,0.0847,0.7771,1.7838,0.3181,0.6851,0.5791,1.2642,0.6651,0.8494,0.5103,0.3359,0.1971,0.3457,2.2384,0.3547,6.6969,0.3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,SOUTH DAKOTA,Aurora,708.4596664,0.0592,0.0194,0.1946,0.561,0.8342,0.1506,0.6428,0.9427,0.2649,0.433,2.2834,0.7198,0.3964,0.8274,1.2238,0.6406,0.2579,0.3916,0.2203,0.0201,0.8504,1.7403,0.1703,6.0817,0.2726,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2363,SOUTH DAKOTA,Beadle,1258.7082853,0.7083,0.0366,0.4959,0.6422,1.883,0.4745,0.3451,0.9045,0.1302,0.6972,2.077,0.5571,0.5979,0.9577,1.5556,0.8338,0.8109,0.1977,0.9156,0.1458,0.7195,2.7895,0.6555,8.3051,0.6506,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,3
2364,SOUTH DAKOTA,Bennett,1184.6412008,0.9866,0.9672,0.979,0.7765,3.7093,0.9675,0.0481,0.9959,0.2041,0.979,2.2271,0.6778,0.9545,0.3582,1.3127,0.6982,0.0388,0.5508,0.9904,0.092,0.2184,1.8904,0.2146,9.1395,0.7927,1,1,1,0,3,0,1,0,1,2,1,0,1,0,0,1,0,0,1,7
2365,SOUTH DAKOTA,Bon Homme,563.5491761,0.2427,0.0264,0.6984,0.5113,1.4788,0.3414,0.7456,0.1506,0.2257,0.1573,1.2792,0.0888,0.4269,0.297,0.7239,0.3493,0.624,0.2101,0.1888,0.3572,0.9847,2.3648,0.418,5.8467,0.2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2366,SOUTH DAKOTA,Brookings,792.2072388,0.5401,0.1822,0.3755,0.0242,1.122,0.2408,0.0408,0.2471,0.036,0.0939,0.4178,0.0051,0.3308,0.6087,0.9395,0.4791,0.9605,0.3639,0.1223,0.32,0.9401,2.7068,0.6106,5.1861,0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2
2367,SOUTH DAKOTA,Brown,1713.0296172,0.3127,0.0573,0.1745,0.1098,0.6543,0.0997,0.3451,0.7122,0.1369,0.5775,1.7717,0.3123,0.4085,0.631,1.0395,0.5317,0.9293,0.3101,0.2964,0.7338,0.7195,2.9891,0.758,6.4546,0.3287,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2368,SOUTH DAKOTA,Brule,817.2404736,0.6959,0.0487,0.357,0.5224,1.624,0.3946,0.419,0.8529,0.5221,0.8185,2.6125,0.8918,0.4849,0.0,0.4849,0.2248,0.8157,0.5762,0.1888,0.7224,0.837,3.1401,0.8252,7.8615,0.5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,SOUTH DAKOTA,Buffalo,471.4049848,0.9943,0.9962,0.9994,0.8612,3.8511,0.9863,0.0057,0.9994,0.5517,0.9987,2.5555,0.8723,0.992,0.3582,1.3502,0.7192,0.6476,0.6858,0.9924,0.9379,0.0204,3.2841,0.8835,11.0409,0.971,1,1,1,0,3,0,1,0,1,2,1,0,1,0,0,1,1,0,2,8
2370,SOUTH DAKOTA,Butte,2250.0164359,0.3245,0.2188,0.4669,0.2964,1.3066,0.2949,0.6323,0.7529,0.5517,0.7112,2.6481,0.9064,0.2919,0.0,0.2919,0.1165,0.6571,0.8341,0.2604,0.4225,0.2582,2.4323,0.4524,6.6789,0.3627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,SOUTH DAKOTA,Campbell,733.6764911,0.0029,0.014,0.0392,0.4088,0.4649,0.0478,0.9166,0.2353,0.2923,0.0013,1.4455,0.1452,0.0035,0.0,0.0035,0.0019,0.1958,0.6014,0.2203,0.0232,0.0341,1.0748,0.028,2.9887,0.0064,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2372,SOUTH DAKOTA,Charles Mix,1097.4876705,0.7968,0.7092,0.814,0.4989,2.8189,0.7557,0.5113,0.9691,0.4448,0.4126,2.3378,0.7561,0.7711,0.0,0.7711,0.3773,0.5571,0.2611,0.7803,0.5906,0.6686,2.8577,0.6918,8.7855,0.7389,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
